Period,IDPROV,Province,Xcoord,Ycoord,IDDISTRICT,District,Event,Casualties,Injured,Missing,Affected,Displaced,House_HD,House_MD,House_SD,Flooded
November 2018,51,BALI,115.13213,-8.36978,5105,KLUNGKUNG,Whirlwind,,3,,0,,1,,,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3323,TEMANGGUNG,Whirlwind,,,,0,,,,20,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3516,MOJOKERTO,Whirlwind,,,,0,,10,44,116,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3515,SIDOARJO,Whirlwind,1,1,,0,,28,,271,
November 2018,33,JAWA TENGAH,110.20062,-7.25939,3315,GROBOGAN,Whirlwind,,,,0,,1,,131,
November 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Whirlwind,,1,,0,,1,,,
November 2018,33,JAWA TENGAH,110.20062,-7.25939,3324,KENDAL,Whirlwind,,,,0,,,1,,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Whirlwind,,,,0,,,,,
November 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5318,NAGEKEO,Whirlwind,,,,0,,1,,,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3515,SIDOARJO,Whirlwind,,,,0,,,,5,
November 2018,61,KALIMANTAN BARAT,111.12557,-0.08443,6103,LANDAK,Flood,,,,52,,,,,7
November 2018,32,JAWA BARAT,107.6028,-6.91998,3217,BANDUNG BARAT,Whirlwind,,,,5,,,,1,
November 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Landslide,,,,0,,,,1,
November 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Flood,,,,45,45,,9,153,
November 2018,32,JAWA BARAT,107.6028,-6.91998,3208,KUNINGAN,Landslide,,,,0,,,1,,
November 2018,14,RIAU,101.80779,0.51272,1471,KOTA PEKANBARU,Flood,,,,4635,,,,927,
November 2018,32,JAWA BARAT,107.6028,-6.91998,3215,KARAWANG,Whirlwind,,,,21,,,7,,
November 2018,14,RIAU,101.80779,0.51272,1407,ROKAN HULU,Flood,,,,345,,,,69,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Forest Fires,,,,0,,,,,
November 2018,33,JAWA TENGAH,110.20062,-7.25939,3376,KOTA TEGAL,Forest Fires,,,,0,,,,,
November 2018,11,ACEH,96.91028,4.2251,1116,ACEH JAYA,Flood,,,,9679,945,,,,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3517,JOMBANG,Whirlwind,,,,150,,1,15,38,
November 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Landslide,,,,21,,,1,1,
November 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Flood,,,,62,,,3,9,
November 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7312,SOPPENG,Whirlwind,,,,0,,,,39,
November 2018,11,ACEH,96.91028,4.2251,1104,ACEH TENGGARA,Flood,,,,0,,,,,24
November 2018,18,LAMPUNG,105.02009,-4.91748,1801,LAMPUNG BARAT,Landslide,,,,0,,,,2,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Whirlwind,,1,,0,,1,,,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3522,BOJONEGORO,Flood,,,,270,,,,,50
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3510,BANYUWANGI,Flood,,,,0,,,,1,
November 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7322,LUWU UTARA,Whirlwind,,,,0,,,,7,
November 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5305,TIMOR TENGAH UTARA,Whirlwind,,,,0,,4,,16,
November 2018,15,JAMBI,102.71981,-1.69842,1504,BATANGHARI,Whirlwind,,,,3,,,1,,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3579,KOTA BATU,Landslide,,,,3,3,1,,1,
November 2018,14,RIAU,101.80779,0.51272,1403,INDRAGIRI HILIR,Landslide,,,,25,25,5,,,
November 2018,31,DKI JAKARTA,106.83439,-6.2003,3172,KOTA JAKARTA TIMUR,Landslide,,,,0,,,1,,
November 2018,32,JAWA BARAT,107.6028,-6.91998,3273,KOTA BANDUNG,Flood,,,,260,,,,,52
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3507,MALANG,Whirlwind,,,,10,,,,9,
November 2018,11,ACEH,96.91028,4.2251,1104,ACEH TENGGARA,Flood,,,,240,,6,,,6
November 2018,11,ACEH,96.91028,4.2251,1114,ACEH TAMIANG,Flood,,,,0,,,,,
November 2018,94,PAPUA,138.50228,-3.94094,9408,KEPUALUAN YAPEN,Whirlwind,,,,0,,,11,,
November 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Whirlwind,,,,0,,2,,,
November 2018,19,KEPULAUAN BANGKA BELITUNG,106.25099,-2.67877,1901,BANGKA,Flood,,,,80,,,,,
November 2018,32,JAWA BARAT,107.6028,-6.91998,3214,PURWAKARTA,Landslide,4,5,,0,,3,,,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Landslide,,,,0,,,,3,
November 2018,14,RIAU,101.80779,0.51272,1403,INDRAGIRI HILIR,Whirlwind,,,,225,,8,,37,
November 2018,32,JAWA BARAT,107.6028,-6.91998,3278,KOTA TASIKMALAYA,Landslide,,,,0,,2,,,
November 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6309,TABALONG,Flood,,,,0,,,,8,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3508,LUMAJANG,Flood,,,,1654,,,,,533
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3510,BANYUWANGI,Flood,,,,2780,,,,,556
November 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Whirlwind,,,,3,,,1,,
November 2018,61,KALIMANTAN BARAT,111.12557,-0.08443,6171,KOTA PONTIANAK,Whirlwind,,,,0,,5,,14,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3525,GRESIK,Whirlwind,,,,0,,,,174,
November 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6403,KUTAI KERTANEGARA,Landslide,,,,58,,5,,,
November 2018,33,JAWA TENGAH,110.20062,-7.25939,3306,PURWOREJO,Landslide,,,,0,,1,,,
November 2018,33,JAWA TENGAH,110.20062,-7.25939,3319,KUDUS,Landslide,,,,0,,,1,,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3501,PACITAN,Landslide,,,,0,,,,2,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Flood,,,,13,,,,,6
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3525,GRESIK,Whirlwind,,4,,0,,,,,
November 2018,12,SUMATERA UTARA,99.05314,2.19191,1213,LANGKAT,Landslide,1,2,,0,,,,,
November 2018,12,SUMATERA UTARA,99.05314,2.19191,1203,TAPANULI SELATAN,Flood,,3,2,2,,,,,
November 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Landslide,,,,0,,1,7,5,
November 2018,33,JAWA TENGAH,110.20062,-7.25939,3504,TULUNGAGUNG,Landslide,,,,0,,1,,,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3501,PACITAN,Landslide,,,,0,,,4,,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3507,MALANG,Landslide,,,,0,,,1,,
November 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6409,PENAJAM PASER UTARA,Flood,,,,675,,,,,123
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3579,KOTA BATU,Whirlwind,,,,0,,,2,,
November 2018,82,MALUKU UTARA,127.63524,0.70616,8271,KOTA TERNATE,Landslide,,,,0,,,1,,
November 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Landslide,,,,3,,,,1,
November 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Whirlwind,,,,0,,,2,,
November 2018,33,JAWA TENGAH,110.20062,-7.25939,3329,BREBES,Landslide,,,,0,,,,1,
November 2018,11,ACEH,96.91028,4.2251,1106,ACEH TENGAH,Flood,,,,0,,,,,19
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Landslide,,,,0,,,1,,
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Flood,,,,0,,,,,276
November 2018,35,JAWA TIMUR,112.59767,-7.94595,3504,TULUNGAGUNG,Landslide,,,,0,,,4,1,
November 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Landslide,,,,0,,,2,,
November 2018,11,ACEH,96.91028,4.2251,1104,ACEH TENGGARA,Flood,,,,444,,,,,85
November 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Whirlwind,,1,,3,3,1,,,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3204,BANDUNG,Landslide,,,,0,,,2,,
December 2018,71,SULAWESI UTARA,124.7604,1.17385,7102,MINAHASA,Landslide,,,,0,,,,2,
December 2018,11,ACEH,96.91028,4.2251,1175,KOTA SUBULUSSALAM,Flood,,,,10620,,1,,,1338
December 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7318,TANA TORAJA,Landslide,,,,0,,,1,,
December 2018,18,LAMPUNG,105.02009,-4.91748,1802,TANGGAMUS,Flood,,,,0,,,,,2000
December 2018,12,SUMATERA UTARA,99.05314,2.19191,1211,KARO,Landslide,7,9,,0,,,,,
December 2018,11,ACEH,96.91028,4.2251,1107,ACEH BARAT,Flood,,,,15309,,,,,4653
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3315,GROBOGAN,Flood,1,,,20730,,13,,,1922
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3573,KOTA MALANG,Flood,,,,0,,,,,1
December 2018,11,ACEH,96.91028,4.2251,1103,ACEH SELATAN,Flood,,,,599,,,,,147
December 2018,34,DI YOGYAKARTA,110.4458,-7.89495,3404,SLEMAN,Landslide,,,,15,,1,2,,
December 2018,34,DI YOGYAKARTA,110.4458,-7.89495,3471,KOTA YOGYAKARTA,Flood,,,,244,,,,,61
December 2018,32,JAWA BARAT,107.6028,-6.91998,3208,KUNINGAN,Landslide,,,,10,,,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Landslide,,,,0,,,,1,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Flood,,,,5,,1,,,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3203,CIANJUR,Flood,,,,0,,,,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Landslide,,,,5,,2,1,,
December 2018,61,KALIMANTAN BARAT,111.12557,-0.08443,6103,LANDAK,Flood,,,,4201,25,,,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,0,,,1,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3316,BLORA,Landslide,,,,0,,,,1,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3302,BANYUMAS,Landslide,,,,15,15,,,19,
December 2018,15,JAMBI,102.71981,-1.69842,1505,MUARO JAMBI,Flood,,,,0,,,1,1,712
December 2018,51,BALI,115.13213,-8.36978,5103,BADUNG,Landslide,,,,0,,,,1,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3513,PROBOLINGGO,Landslide,,,,0,,1,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3505,BLITAR,Whirlwind,,1,,0,,,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Whirlwind,,,,0,,1,,,
December 2018,15,JAMBI,102.71981,-1.69842,1501,KERINCI,Whirlwind,,,,0,,,1,7,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Whirlwind,,,,5,,2,,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Flood,,,,13832,67,,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Landslide,,,,45,,,11,2,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3324,KENDAL,Landslide,,,,0,,2,,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3309,BOYOLALI,Whirlwind,,,,0,,13,18,54,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Landslide,,,,0,,,1,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3306,PURWOREJO,Landslide,,,,0,,,1,,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3204,BANDUNG,Flood,,,,0,,,,,
December 2018,51,BALI,115.13213,-8.36978,5105,KLUNGKUNG,Whirlwind,,,,0,,1,,9,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3304,BANJARNEGARA,Whirlwind,,,,0,,,1,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3318,PATI,Flood,,,,0,,,,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3329,BREBES,Landslide,,,,0,,,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3504,TULUNGAGUNG,Whirlwind,,,,15,,,,22,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3513,PROBOLINGGO,Whirlwind,,,,0,,1,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3577,KOTA MADIUN,Whirlwind,,,,0,,,,1,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Whirlwind,,1,,0,,,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3328,TEGAL,Landslide,,,,0,,,1,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3512,SITUBONDO,Whirlwind,,,,0,,1,,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Landslide,,,,3,,,,1,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3326,PEKALONGAN,Landslide,,,,0,,,1,,
December 2018,34,DI YOGYAKARTA,110.4458,-7.89495,3403,GUNUNGKIDUL,Whirlwind,,,,30,,,,7,
December 2018,14,RIAU,101.80779,0.51272,1407,ROKAN HULU,Flood,,,,780,,,,,
December 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5201,LOMBOK BARAT,Earthquake,,7,,0,,,,,
December 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5208,LOMBOK UTARA,Earthquake,,4,,0,,,,,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Whirlwind,1,3,,942,942,400,600,700,
December 2018,11,ACEH,96.91028,4.2251,1110,BIREUEN,Flood,,,,381,381,1,3,,
December 2018,62,KALIMANTAN TENGAH,113.42482,-1.60397,6201,KOTAWARINGIN BARAT,Flood,,,,700,,,,,143
December 2018,62,KALIMANTAN TENGAH,113.42482,-1.60397,6207,LAMANDAU,Flood,,,,0,,,,,7
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3328,TEGAL,Flood,,1,,0,,1,,20,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Flood,,,,0,,,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Landslide,,,,0,,,,1,
December 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5204,SUMBAWA,Flood,,,,6798,,1,,,60
December 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5272,KOTA BIMA,Flood,,,,0,,,,,126
December 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5205,DOMPU,Flood,,,,0,,4,1,4,120
December 2018,11,ACEH,96.91028,4.2251,1106,ACEH TENGAH,Landslide,,,,100,100,,3,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3328,TEGAL,Whirlwind,,1,,0,,1,3,20,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Whirlwind,,,,5,,1,,,
December 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1606,MUSI BANYU ASIN,Flood,,,,1,,1,,,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3202,SUKABUMI,Landslide,1,,,0,,,,,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Landslide,,,,4,,,1,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Whirlwind,,,,4,,,,2,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3501,PACITAN,Flood,4,,,236,236,1,1,3,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3206,TASIKMALAYA,Whirlwind,,,,50,,,,10,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3217,BANDUNG BARAT,Landslide,,,,3,,,1,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Landslide,,,,0,,,2,,
December 2018,13,SUMATERA BARAT,100.4671,-0.85066,1304,SIJUNJUNG,Flood,,,,0,,5,,8,21
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,0,,,1,,
December 2018,51,BALI,115.13213,-8.36978,5104,GIANYAR,Landslide,4,1,,0,,1,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3523,TUBAN,Whirlwind,1,,,0,,50,,,
December 2018,81,MALUKU,129.22201,-3.12833,8107,SERAM BAGIAN TIMUR,Flood,,,,0,,,,,100
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3320,JEPARA,Whirlwind,,,,0,,,15,,
December 2018,31,DKI JAKARTA,106.83439,-6.2003,3175,KOTA JAKARTA UTARA,Flood,,,,0,,,,,100
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3305,KEBUMEN,Landslide,,,,0,,3,7,5,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3305,KEBUMEN,Flood,,,,5,5,,2,,15
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3305,KEBUMEN,Whirlwind,,,,0,,2,1,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3318,PATI,Flood,,,,0,,,,,300
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Flood,,,,242,,,,,51
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3529,SUMENEP,Whirlwind,,,,0,,,,11,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3522,BOJONEGORO,Flood,,,,0,,,,,10
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3522,BOJONEGORO,Whirlwind,,,,0,,,,4,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3519,MADIUN,Whirlwind,,1,,0,,,2,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3507,MALANG,Whirlwind,,,,0,,,3,4,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Landslide,,,,0,,,,3,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3507,MALANG,Landslide,,,,0,,,,1,
December 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6303,BANJAR,Whirlwind,,,,12,,,,4,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3202,SUKABUMI,Whirlwind,,,,20,,,4,,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3211,SUMEDANG,Whirlwind,,,,8,,,,5,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Landslide,,,,0,,,,1,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Whirlwind,,,,0,,1,,,
December 2018,34,DI YOGYAKARTA,110.4458,-7.89495,3401,KULONPROGO,Landslide,,,,4,,,1,,
December 2018,82,MALUKU UTARA,127.63524,0.70616,8204,HALMAHERA SELATAN,Flood,,,,15,15,2,,,
December 2018,12,SUMATERA UTARA,99.05314,2.19191,1207,LABUHAN BATU,Flood,,,1,0,,,,,4266
December 2018,71,SULAWESI UTARA,124.7604,1.17385,7102,MINAHASA,Landslide,,,,23,8,,,5,
December 2018,51,BALI,115.13213,-8.36978,5103,BADUNG,Flood,,1,,0,,,,,3
December 2018,75,GORONTALO,122.37605,0.68682,7502,GORONTALO,Flood,,,1,158,,,,,34
December 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1606,MUSI BANYU ASIN,Flood,,,,1250,,,,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3302,BANYUMAS,Landslide,,,,9,,,,3,
December 2018,17,BENGKULU,102.33675,-3.55258,1771,KOTA BENGKULU,Flood,,,,0,,,,,300
December 2018,74,SULAWESI TENGGARA,122.07208,-4.12542,7405,KONAWE SELATAN,Whirlwind,,,,29,9,6,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3518,NGANJUK,Flood,,,,34,,,1,,10
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3316,BLORA,Whirlwind,,2,,0,,2,,,
December 2018,13,SUMATERA BARAT,100.4671,-0.85066,1375,KOTA BUKITTINGGI,Landslide,,,,0,,,,,
December 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Whirlwind,,,,55,,1,5,8,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3573,KOTA MALANG,Flood,,,,0,,,,,2
December 2018,13,SUMATERA BARAT,100.4671,-0.85066,1306,PADANG PARIAMAN,Flood,,,,68,68,1,,,70
December 2018,32,JAWA BARAT,107.6028,-6.91998,3203,CIANJUR,Whirlwind,,,,0,,,95,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3513,PROBOLINGGO,Flood,2,,,0,,,64,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Flood,,,,12,,,2,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Flood,,,,262,,,,,40
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3518,NGANJUK,Flood,,,,0,,,1,,10
December 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6303,BANJAR,Whirlwind,,,,0,,,8,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3318,PATI,Whirlwind,,,,5,,1,,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3322,SEMARANG,Whirlwind,,,,25,,,,5,
December 2018,61,KALIMANTAN BARAT,111.12557,-0.08443,6110,MELAWI,Landslide,,,,10,,1,1,,
December 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Whirlwind,,,,2,2,1,,,
December 2018,11,ACEH,96.91028,4.2251,1107,ACEH BARAT,Flood,,,,0,,,,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3327,PEMALANG,Whirlwind,,,,0,,,2,25,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Landslide,,,,10,,,,2,
December 2018,72,SULAWESI TENGAH,121.55683,-1.41749,7210,SIGI,Flood,,18,,427,427,,,81,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,5,5,1,,,
December 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6403,KUTAI KERTANEGARA,Whirlwind,,,,15,,,,3,
December 2018,51,BALI,115.13213,-8.36978,5101,JEMBRANA,Whirlwind,,,,5,,1,,,
December 2018,11,ACEH,96.91028,4.2251,1104,ACEH TENGGARA,Flood,,,,280,,3,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3518,NGANJUK,Whirlwind,,1,,15,,2,,1,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3307,WONOSOBO,Landslide,,,,0,,,,7,
December 2018,13,SUMATERA BARAT,100.4671,-0.85066,1306,PADANG PARIAMAN,Whirlwind,,,,0,,,,1,
December 2018,12,SUMATERA UTARA,99.05314,2.19191,1206,TOBA SAMOSIR,Landslide,9,3,1,0,,4,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3517,JOMBANG,Whirlwind,,4,,0,,,,9,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3524,LAMONGAN,Whirlwind,,,,16,,,4,,
December 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Whirlwind,,,,1,,1,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3518,NGANJUK,Whirlwind,,,,2,,1,,,
December 2018,11,ACEH,96.91028,4.2251,1110,BIREUEN,Flood,,,,2500,2500,,,,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3217,BANDUNG BARAT,Landslide,,,,0,,1,,,
December 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7318,TANA TORAJA,Landslide,,1,,2,,1,,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3307,WONOSOBO,Whirlwind,,,,0,,,,1,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Flood,,4,,66,,1,4,10,
December 2018,13,SUMATERA BARAT,100.4671,-0.85066,1371,KOTA PADANG,Landslide,1,4,,0,,,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3516,MOJOKERTO,Flood,,,,0,,,,,30
December 2018,32,JAWA BARAT,107.6028,-6.91998,3208,KUNINGAN,Whirlwind,,,,0,,,,1,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3211,SUMEDANG,Landslide,,,,0,,,1,,
December 2018,62,KALIMANTAN TENGAH,113.42482,-1.60397,6202,KOTAWARINGIN TIMUR,Flood,,,,0,,,,,100
December 2018,11,ACEH,96.91028,4.2251,1113,GAYO LUES,Flood,,,,613,613,38,10,71,
December 2018,11,ACEH,96.91028,4.2251,1103,ACEH SELATAN,Flood,,,,3073,402,,,,285
December 2018,12,SUMATERA UTARA,99.05314,2.19191,1203,TAPANULI SELATAN,Flood,,,,1860,,,,,235
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Whirlwind,,1,,8,,2,1,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3523,TUBAN,Whirlwind,,,,15,,,1,2,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Flood,,,,900,,,,,300
December 2018,32,JAWA BARAT,107.6028,-6.91998,3202,SUKABUMI,Whirlwind,,,,0,,,1,,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3273,KOTA BANDUNG,Landslide,,,,0,,,1,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3323,TEMANGGUNG,Landslide,,,,0,,,1,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3307,WONOSOBO,Landslide,,1,,0,,1,,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Whirlwind,,,,0,,1,,,
December 2018,15,JAMBI,102.71981,-1.69842,1504,BATANGHARI,Flood,3,2,,114990,,,,,
December 2018,11,ACEH,96.91028,4.2251,1111,ACEH UTARA,Flood,,,,550,140,,,,
December 2018,61,KALIMANTAN BARAT,111.12557,-0.08443,6105,SANGGAU,Whirlwind,,,,5,,1,,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Whirlwind,,,,10,,,,2,
December 2018,81,MALUKU,129.22201,-3.12833,8102,MALUKU TENGGARA,Whirlwind,,,,17,17,,,9,
December 2018,32,JAWA BARAT,107.6028,-6.91998,3277,KOTA CIMAHI,Flood,,,,420,,,,,105
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3515,SIDOARJO,Whirlwind,,,,0,,,,44,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Landslide,,,,0,,1,,,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Landslide,,,,0,,,,4,
December 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Landslide,,,,0,,3,1,,
December 2018,33,JAWA TENGAH,110.20062,-7.25939,3313,KARANGANYAR,Landslide,,,,0,,,,12,
